CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	Temperature	Pressure	PublicationYear	Quality	
291344	R -3 m H	Li1.038 Ni0.481 Co0.192 Mn0.289 O2	α−NaFeO2	Gu, Yi-Jie; Zhang, Qing-Gang; Chen, Yun-Bo; Liu, Hong-Quan; Ding, Jian-Xu; Wang, Yan-Min; Wang, Hai-Feng; Chen, Lin; Wang, Meng; Fan, Shun-Wei; Zang, Qing-Feng; Yang, Xiu-Li	2.87325(5) 2.87325(5) 14.24492(32) 90. 90. 120.	101.84	293.00	0.101325	2015	10	
408193	P -3	Ag2 Ba Mn (V O4)2	K3Na(SeO4)2	Rettich, R.; Müller-Buschbaum, Hk.	5.5693(4) 5.5693(4) 7.2706(6) 90. 90. 120.	195.30	293.00	0.101325	1998	10	
422410	R -3 c H	(La0.5 Sr0.5) (Mn0.5 Co0.5) O2.97	LaAlO3	Aguadero, A.; Falcon, H.; Campos-Martin, J.M.; Al-Zahrani, S.M.; Fierro, J.L.G.; Alonso, J.A.	5.4463(5) 5.4463(5) 13.2885(2) 90.00000 90.00000 120.00000	341.36	295.00	0.101325	2011	10	
429824	P -3 m 1	Ba K2 Mn (V O4)2	K3Na(SO4)2	Sanjeewa, Liurukara D.; McMillen, Colin D.; Willett, Daniel; Chumanov, George; Kolis, Joseph W.	5.7340(8) 5.7340(8) 7.3859(15) 90.00 90.00 120.00	210.30	293.00	0.101325	2016	10	
429825	P -3	Ba Li2 Mn (V O4)2	K3Na(SeO4)2	Sanjeewa, Liurukara D.; McMillen, Colin D.; Willett, Daniel; Chumanov, George; Kolis, Joseph W.	5.2887(7) 5.2887(7) 7.3026(15) 90.00 90.00 120.00	176.89	293.00	0.101325	2016	10	
429828	P -3 m 1	Ba Na2 Mn (V O4)2		Sanjeewa, Liurukara D.; McMillen, Colin D.; Willett, Daniel; Chumanov, George; Kolis, Joseph W.	5.5921(8) 5.5921(8) 7.1628(14) 90.00 90.00 120.00	193.98	293.00	0.101325	2016	10	
4154	R 3 2 H	(N H4)6 (Mn Mo9 O32) (H2 O)6	(NH4)6MnMo9O32(H2O)6	Allmann, R.; d'Amour, H.	15.914(8) 15.914(8) 12.401(6) 90. 90. 120.	2719.86	293.00	0.101325	1975	-1	
5118	P -3	(Mn0.22 Ca0.06 Mg0.01) (Mn0.986 O2) O0.25 (H2 O)0.32		Nambu, M; Tanida, K.	2.845(1) 2.845(1) 7.485(1) 90. 90. 120.	52.47	293.00	0.101325	1971	-1	
5302	R -3 m H	Li (Ni0.58 Co0.25 Mn0.17) O2	α−NaFeO2	Xiang, Wei; Liu, Wen-Yuan; Zhang, Jun; Wang, Shuo; Zhang, Ting-Ting; Yin, Kai; Peng, Xi; Jiang, Yong-Chao; Liu, Kai-Hong; Guo, Xiao-Dong	2.8726 2.8726 14.2320 90. 90. 120.	101.71	293.00	0.101325	2019	-1	
7830	R -3 c H	(La0.665 Pr0.035 Ba0.3) (Mn O3)	LaAlO3	Tozri, A.; Dhahri, E.	5.5335(5) 5.5335(5) 13.5098(0) 90. 90. 120.	358.24	293.00	0.101325	2019	-1	
7832	R -3 c H	(La0.595 Pr0.105 Ba0.3) (Mn O3)	LaAlO3	Tozri, A.; Dhahri, E.	5.5277(3) 5.5277(3) 13.5028(5) 90. 90. 120.	357.31	293.00	0.101325	2019	-1	
8362	R -3 m H	Li Ni0.8 Co0.1 Mn0.1 O2	α−NaFeO2	Zheng, Xiaobo; Li, Xinhai; Zhang, Bao; Wang, Zhixing; Guo, Huajun; Huang, Zhenjun; Yan, Guochun; Wang, Ding	2.8701 2.8701 14.2021 90. 90. 120.	101.32	293.00	0.101325	2016	-1	
13971	R -3 c H	La0.85 Ba0.15 Mn0.98 Fe0.02 O3	LaAlO3	Qian, J.J.; Li, Z.Z.; Qi, W.H.; Ma, L.; Tang, G.D.; Du, Y.N.; Chen, M.Y.	5.5557(0) 5.5557(0) 13.458(4) 90. 90. 120.	359.74	293.00	0.101325	2018	-1	
13972	R -3 c H	La0.85 Ba0.15 Mn0.96 Fe0.04 O3	LaAlO3	Qian, J.J.; Li, Z.Z.; Qi, W.H.; Ma, L.; Tang, G.D.; Du, Y.N.; Chen, M.Y.	5.5557(7) 5.5557(7) 13.459(9) 90. 90. 120.	359.77	293.00	0.101325	2018	-1	
13973	R -3 c H	La0.85 Ba0.15 Mn0.94 Fe0.06 O3	LaAlO3	Qian, J.J.; Li, Z.Z.; Qi, W.H.; Ma, L.; Tang, G.D.; Du, Y.N.; Chen, M.Y.	5.5558(5) 5.5558(5) 13.461(9) 90. 90. 120.	359.83	293.00	0.101325	2018	-1	
13974	R -3 c H	La0.85 Ba0.15 Mn0.92 Fe0.08 O3	LaAlO3	Qian, J.J.; Li, Z.Z.; Qi, W.H.; Ma, L.; Tang, G.D.; Du, Y.N.; Chen, M.Y.	5.5559(1) 5.5559(1) 13.463(6) 90. 90. 120.	359.90	293.00	0.101325	2018	-1	
13975	R -3 c H	La0.85 Ba0.15 Mn0.9 Fe0.1 O3	LaAlO3	Qian, J.J.; Li, Z.Z.; Qi, W.H.; Ma, L.; Tang, G.D.; Du, Y.N.; Chen, M.Y.	5.5559(6) 5.5559(6) 13.464(8) 90. 90. 120.	359.93	293.00	0.101325	2018	-1	
13976	R -3 c H	La0.85 Ba0.15 Mn0.85 Fe0.15 O3	LaAlO3	Qian, J.J.; Li, Z.Z.; Qi, W.H.; Ma, L.; Tang, G.D.; Du, Y.N.; Chen, M.Y.	5.5560(7) 5.5560(7) 13.468(4) 90. 90. 120.	360.05	293.00	0.101325	2018	-1	
13977	R -3 c H	La0.85 Ba0.15 Mn0.8 Fe0.2 O3	LaAlO3	Qian, J.J.; Li, Z.Z.; Qi, W.H.; Ma, L.; Tang, G.D.; Du, Y.N.; Chen, M.Y.	5.5561(7) 5.5561(7) 13.473(8) 90. 90. 120.	360.19	293.00	0.101325	2018	-1	
13979	R -3 c H	La0.6 Ba0.4 Mn0.98 Fe0.02 O3	LaAlO3	Qian, J.J.; Li, Z.Z.; Qi, W.H.; Ma, L.; Tang, G.D.; Du, Y.N.; Chen, M.Y.	5.5320(2) 5.5320(2) 13.536(2) 90. 90. 120.	358.74	293.00	0.101325	2018	-1	
13980	R -3 c H	La0.6 Ba0.4 Mn0.96 Fe0.04 O3	LaAlO3	Qian, J.J.; Li, Z.Z.; Qi, W.H.; Ma, L.; Tang, G.D.; Du, Y.N.; Chen, M.Y.	5.5321(4) 5.5321(4) 13.542(5) 90. 90. 120.	358.92	293.00	0.101325	2018	-1	
13981	R -3 c H	La0.6 Ba0.4 Mn0.94 Fe0.06 O3	LaAlO3	Qian, J.J.; Li, Z.Z.; Qi, W.H.; Ma, L.; Tang, G.D.; Du, Y.N.; Chen, M.Y.	5.5322(2) 5.5322(2) 13.547(9) 90. 90. 120.	359.06	293.00	0.101325	2018	-1	
13982	R -3 c H	La0.6 Ba0.4 Mn0.92 Fe0.08 O3	LaAlO3	Qian, J.J.; Li, Z.Z.; Qi, W.H.; Ma, L.; Tang, G.D.; Du, Y.N.; Chen, M.Y.	5.5323(7) 5.5323(7) 13.552(0) 90. 90. 120.	359.21	293.00	0.101325	2018	-1	
13983	R -3 c H	La0.6 Ba0.4 Mn0.9 Fe0.1 O3	LaAlO3	Qian, J.J.; Li, Z.Z.; Qi, W.H.; Ma, L.; Tang, G.D.; Du, Y.N.; Chen, M.Y.	5.5325(4) 5.5325(4) 13.555(4) 90. 90. 120.	359.31	293.00	0.101325	2018	-1	
13984	R -3 c H	La0.6 Ba0.4 Mn0.85 Fe0.15 O3	LaAlO3	Qian, J.J.; Li, Z.Z.; Qi, W.H.; Ma, L.; Tang, G.D.; Du, Y.N.; Chen, M.Y.	5.5327(4) 5.5327(4) 13.565(4) 90. 90. 120.	359.60	293.00	0.101325	2018	-1	
13985	R -3 c H	La0.6 Ba0.4 Mn0.8 Fe0.2 O3	LaAlO3	Qian, J.J.; Li, Z.Z.; Qi, W.H.; Ma, L.; Tang, G.D.; Du, Y.N.; Chen, M.Y.	5.5331(4) 5.5331(4) 13.575(0) 90. 90. 120.	359.92	293.00	0.101325	2018	-1	
13987	R -3 c H	(La0.7 Sr0.3) (Cu0.1 Mn0.9) O3	LaAlO3	Bouzaiene, E.; Dhahri, A.H.; Dhahri, J.; Hlil, E.K.; Bajahzar, Abdullah	5.4952 5.4952 13.3437 90. 90. 120.	348.96	293.00	0.101325	2019	-1	
15754	R -3 m H	Li (Ni0.58 Co0.25 Mn0.17) O2	α−NaFeO2	Xiang, Wei; Liu, Wen-Yuan; Zhang, Jun; Wang, Shuo; Zhang, Ting-Ting; Yin, Kai; Peng, Xi; Jiang, Yong-Chao; Liu, Kai-Hong; Guo, Xiao-Dong	2.8681 2.8681 14.2160 90. 90. 120.	101.27	293.00	0.101325	2019	-1	
18841	R -3 m H	Li Ni0.33 Mn0.33 Co0.33 O2	α−NaFeO2	Didier, Christophe; Pang, Wei Kong; Guo, Zaiping; Schmid, Siegbert; Peterson, Vanessa K.	2.865 2.865 14.252 90. 90. 120.	101.31	293.00	0.101325	2020	-1	
19195	R -3 m H	Mg1.55 Mn2.45 (O H)6 Cl2	Cu2(OH)3Cl-[R-3m]	Rahman Bhuiyan, Md. Mahbubur; Zheng, Xu-Guang; Hagihala, Masato; Torii, Shuki; Kamiyama, Takashi; Kawae, Tatsuya	7.15420(4) 7.15420(4) 14.80045(7) 90. 90. 120.	656.03	300.00	0.101325	2020	-1	
24718	R 3 2 H	(N H4)6 (Mn Mo9 O32) (H2 O)8		Waugh, J.L.T.; Shoemaker, D.P.; Pauling, L.	15.94(1) 15.94(1) 12.38(1) 90. 90. 120.	2724.13	293.00	0.101325	1954	-1	
27012	R 3 c H	Bi0.85 Ca0.15 Fe0.6 Mn0.4 O3	LiNbO3	Khomchenko, V.A.; Silibin, M.V.; Bushinsky, M.V.; Latushka, S.I.; Karpinsky, D.V.	5.53268(7) 5.53268(7) 13.65440(18) 90. 90. 120.	361.97	300.00	0.101325	2020	-1	
27013	R 3 c H	Bi0.85 Ca0.15 Fe0.6 Mn0.4 O3	LiNbO3	Khomchenko, V.A.; Silibin, M.V.; Bushinsky, M.V.; Latushka, S.I.; Karpinsky, D.V.	5.52516(6) 5.52516(6) 13.63989(18) 90. 90. 120.	360.61	5.00	0.101325	2020	-1	
27085	R -3 m H	Cu (Cr0.96 Mn0.03 V0.01) O2	CuFeO2	Barot, Nishant; Mehta, Prashant K.; Rao, Ashok; Thomas, Riya; Kuo, Yung-Kang	2.9750(2) 2.9750(2) 17.0980(10) 90. 90. 120.	131.05	293.00	0.101325	2019	-1	
27874	R -3 m H	Li (Ni0.58 Co0.25 Mn0.17) O2	α−NaFeO2	Xiang, Wei; Liu, Wen-Yuan; Zhang, Jun; Wang, Shuo; Zhang, Ting-Ting; Yin, Kai; Peng, Xi; Jiang, Yong-Chao; Liu, Kai-Hong; Guo, Xiao-Dong	2.8681 2.8681 14.2160 90. 90. 120.	101.27	293.00	0.101325	2019	-1	
29556	P 3	Mn3 V0.5 (Si O4) O (O H)2		Pertlik, F.	8.1518(3) 8.1518(3) 4.8091(2) 90. 90. 120.	276.76	293.00	0.101325	1986	-1	
29889	R -3 c H	(La0.67 Sr0.33) (Mn0.95 Cr0.05) O3	LaAlO3	Tank, Tejas M.; Shelke, Vilas; Das, Sarmistha; Rana, D.S.; Thaker, C.M.; Samatham, S.S.; Ganesan, V.; Sanyal, S.P.	5.4767(3) 5.4767(3) 13.3749(2) 90. 90. 120.	347.42	293.00	0.101325	2017	-1	
29890	R -3 c H	(La0.67 Sr0.33) (Mn0.9 Cr0.1) O3	LaAlO3	Tank, Tejas M.; Shelke, Vilas; Das, Sarmistha; Rana, D.S.; Thaker, C.M.; Samatham, S.S.; Ganesan, V.; Sanyal, S.P.	5.4741(4) 5.4741(4) 13.3600(1) 90. 90. 120.	346.70	293.00	0.101325	2017	-1	
31393	R 3 c H	Bi0.9 Ca0.1 Fe0.6 Mn0.4 O3	LiNbO3	Khomchenko, V.A.; Karpinsky, D.V.; Bushinsky, M.V.; Zhaludkevich, D.V.; Franz, A.; Silibin, M.V.	5.54323(8) 5.54323(8) 13.7069(2) 90. 90. 120.	364.75	300.00	0.101325	2020	-1	
31394	R 3 c H	Bi0.9 Ca0.1 Fe0.6 Mn0.4 O3	LiNbO3	Khomchenko, V.A.; Karpinsky, D.V.; Bushinsky, M.V.; Zhaludkevich, D.V.; Franz, A.; Silibin, M.V.	5.53665(7) 5.53665(7) 13.69241(19) 90. 90. 120.	363.49	150.00	0.101325	2020	-1	
31395	R 3 c H	Bi0.9 Ca0.1 Fe0.6 Mn0.4 O3	LiNbO3	Khomchenko, V.A.; Karpinsky, D.V.; Bushinsky, M.V.; Zhaludkevich, D.V.; Franz, A.; Silibin, M.V.	5.53425(7) 5.53425(7) 13.68554(20) 90. 90. 120.	363.00	5.00	0.101325	2020	-1	
33415	R -3 m H	Li Ni0.8 Co0.1 Mn0.1 O2	α−NaFeO2	Bai, Xue; He, Rui; Wei, Aijia; Li, Xiaohui; Zhang, Lihui; Liu, Zhenfa	2.87280 2.87280 14.1986 90. 90. 120.	101.48	293.00	0.101325	2021	-1	
34156	R -3 m H	Li (Li0.2 Ni0.16 Co0.08 Mn0.56) O2	α−NaFeO2	Xu, Yabin; Zhang, Meixia; Yi, Li; Liang, Kui	2.8557(7) 2.8557(7) 14.2514(7) 90 90 120	100.65	293.00	0.101325	2021	-1	
34494	R -3 c H	(La0.7 Sr0.25 Nd0.05) (Mn O3)	LaAlO3	Razaq, D.S.; Munazat, D.R.; Soegijono, B.; Kurniawan, B.; Budiawanti, S.; Nanto, D.	5.4928(7) 5.4928(7) 13.354(3) 90. 90. 120.	348.92	293.00	0.101325	2020	-1	
34500	R -3 m H	(Li0.9743 Ni0.0257) (Li0.0257 Ni0.8 Co0.15 Mn0.05) O2	α−NaFeO2	Li, Jianying; Wu, Jian; Li, Shaomin; Liu, Guobiao; Cui, Yanhua; Dong, Zhaohui; Liu, Hao; Sun, Xueliang	2.867 2.867 14.169 90. 90. 120.	100.86	293.00	0.101325	2021	-1	
34501	R -3 m H	(Li0.9843 Ni0.0155) (Li0.0155 Ni0.8 Co0.15 Mn0.05) O2	α−NaFeO2	Li, Jianying; Wu, Jian; Li, Shaomin; Liu, Guobiao; Cui, Yanhua; Dong, Zhaohui; Liu, Hao; Sun, Xueliang	2.868 2.868 14.184 90. 90. 120.	101.04	293.00	0.101325	2021	-1	
34801	R -3 m H	Li1.2 Co0.13 Ni0.13 Mn0.54 O2	α−NaFeO2	Chen, Jun; Zou, Guoqiang; Deng, Wentao; Huang, Zhaodong; Gao, Xu; Liu, Cheng; Yin, Shouyi; Liu, Huanqing; Deng, Xinglan; Tian, Ye; Li, Jiayang; Wang, Chiwei; Wang, Di; Wu, Hanwen; Yang, Li; Hou, Hongshuai; Ji, Xiaobo	2.85009(33) 2.85009(33) 14.22913(392) 90. 90. 120.	100.09	293.00	0.101325	2020	-1	
34802	R -3 m H	Li1.2 Co0.135 Ni0.12 Mn0.54 O2	α−NaFeO2	Chen, Jun; Zou, Guoqiang; Deng, Wentao; Huang, Zhaodong; Gao, Xu; Liu, Cheng; Yin, Shouyi; Liu, Huanqing; Deng, Xinglan; Tian, Ye; Li, Jiayang; Wang, Chiwei; Wang, Di; Wu, Hanwen; Yang, Li; Hou, Hongshuai; Ji, Xiaobo	2.86213(55) 2.86213(55) 14.2632(282) 90. 90. 120.	101.19	293.00	0.101325	2020	-1	
36036	R -3 c H	La0.7 Sr0.25 Na0.05 Mn O3	LaAlO3	Liu, Z.; Lin, W.G.; Zhou, K.W.; Yan, J.L.	5.5048(1) 5.5048(1) 13.3603(3) 90. 90. 120.	350.61	293.00	0.101325	2018	-1	
36684	R -3 c H	(La0.8 Sr0.16 K0.04) Mn O3	LaAlO3	Li, Hongjiang; Chu, Kaili; Pu, Xingrui; Zhang, Shuai; Dong, Gang; Liu, Yang; Liu, Xiang	5.53(0) 5.53(0) 13.37(8) 90 90 120	354.09	293.00	0.101325	2020	-1	
36685	R -3 c H	(La0.8 Sr0.14 K0.06) Mn O3	LaAlO3	Li, Hongjiang; Chu, Kaili; Pu, Xingrui; Zhang, Shuai; Dong, Gang; Liu, Yang; Liu, Xiang	5.53(3) 5.53(3) 13.37(2) 90 90 120	354.09	293.00	0.101325	2020	-1	
36686	R -3 c H	(La0.8 Sr0.12 K0.08) Mn O3	LaAlO3	Li, Hongjiang; Chu, Kaili; Pu, Xingrui; Zhang, Shuai; Dong, Gang; Liu, Yang; Liu, Xiang	5.53(7) 5.53(7) 13.37(9) 90 90 120	354.09	293.00	0.101325	2020	-1	
37594	R -3 m H	Li Ni0.8 Co0.1 Mn0.1 O2	α−NaFeO2	Lei, Yike; Ai, Jinjin; Yang, Shuai; Jiang, Hongyu; Lai, Chunyan; Xu, Qunjie	2.8754 2.8754 14.2097 90. 90. 120.	101.74	293.00	0.101325	2019	-1	
37595	R -3 m H	Li Ni0.8 Co0.1 Mn0.1 O2	α−NaFeO2	Lei, Yike; Ai, Jinjin; Yang, Shuai; Jiang, Hongyu; Lai, Chunyan; Xu, Qunjie	2.8746 2.8746 14.2079 90. 90. 120.	101.68	293.00	0.101325	2019	-1	
37596	R -3 m H	Li Ni0.8 Co0.1 Mn0.1 O2	α−NaFeO2	Lei, Yike; Ai, Jinjin; Yang, Shuai; Jiang, Hongyu; Lai, Chunyan; Xu, Qunjie	2.8740 2.8740 14.2045 90. 90. 120.	101.61	293.00	0.101325	2019	-1	
37598	R -3 m H	(Li0.9443 Ni0.0557) (Li0.0557 Ni0.7443 Co0.1 Mn0.1) O2	α−NaFeO2	Li, Yunjiao; Zhu, Jie; Deng, Shiyi; Lei, Tongxing; Chen, Yongxiang; Cao, Guolin; Wang, Shilei; Zhang, Jinping; Guo, Jia	2.8727(18) 2.8727(18) 14.1967(28) 90. 90. 120.	101.46	293.00	0.101325	2019	-1	
37599	R -3 m H	(Li0.9344 Ni0.0656) (Li0.0656 Ni0.7344 Co0.1 Mn0.1) O2	α−NaFeO2	Li, Yunjiao; Zhu, Jie; Deng, Shiyi; Lei, Tongxing; Chen, Yongxiang; Cao, Guolin; Wang, Shilei; Zhang, Jinping; Guo, Jia	2.8735(84) 2.8735(84) 14.1999(77) 90. 90. 120.	101.54	293.00	0.101325	2019	-1	
